全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.10
0.24
0.52
0.31
0.64
0.44
0.23
0.07
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
