全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.50
1.36
2.04
2.63
3.03
3.50
3.52
2.87
2.46
1.96
1.21
0.51
0.02
0.00
0.00
0.00
0.00
0.00
