全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.41
1.19
1.74
2.57
2.99
3.56
3.48
3.00
2.58
1.92
1.04
0.36
0.00
0.00
0.00
0.00
0.00
0.00
