全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.10
0.83
1.61
2.35
3.00
3.00
3.00
2.99
2.37
1.66
0.89
0.17
0.00
0.00
0.00
0.00
0.00
0.00
