全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.48
1.18
1.72
2.34
2.40
3.25
2.91
2.85
2.41
1.81
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
