全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.31
0.99
0.60
0.60
0.60
0.60
0.60
0.60
0.10
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
