全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
1.04
0.99
1.44
0.63
2.53
2.68
2.30
1.80
0.80
0.60
0.10
0.00
0.00
0.00
0.00
0.00
0.00
