全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.13
0.85
1.58
2.16
2.83
2.98
3.00
2.96
2.32
1.53
0.69
0.05
0.00
0.00
0.00
0.00
0.00
0.00
