全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.07
0.24
0.00
0.00
0.54
0.89
1.00
0.49
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
