全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.16
0.60
0.60
0.71
0.99
0.60
0.70
0.21
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
