全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.06
0.55
0.60
0.62
0.68
1.03
0.60
0.58
0.05
0.00
0.00
0.00
0.00
0.00
0.00
0.00
