全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.45
1.17
1.61
2.44
2.59
2.39
1.80
1.80
1.92
1.49
0.75
0.58
0.00
0.00
0.00
0.00
0.00
0.00
