全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.30
1.04
1.36
2.12
2.47
2.42
2.74
2.45
2.30
1.41
0.81
0.19
0.00
0.00
0.00
0.00
0.00
0.00
