全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.60
1.25
2.02
2.68
3.05
3.48
3.51
3.01
2.63
1.96
0.93
0.26
0.00
0.00
0.00
0.00
0.00
0.00
