全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.13
0.39
1.47
2.31
2.06
2.00
3.10
2.11
2.30
0.90
0.60
0.00
0.00
0.00
0.00
0.00
0.00
0.00
