全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.36
0.11
0.56
1.25
2.31
3.05
3.18
2.54
1.91
0.93
0.28
0.00
0.00
0.00
0.00
0.00
0.00
