全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.46
1.75
2.04
1.32
1.84
1.96
1.67
1.27
0.60
0.12
0.00
0.00
0.00
0.00
0.00
0.00
0.00
