全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.18
0.60
0.77
1.26
1.22
1.54
1.00
0.42
0.04
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
