全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.12
0.79
1.21
1.96
1.95
2.27
1.57
0.78
0.51
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
