全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.56
0.75
1.37
2.33
1.90
1.24
1.11
1.20
0.81
0.12
0.00
0.00
0.00
0.00
0.00
0.00
0.00
