全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.21
0.69
1.00
1.74
1.60
1.33
0.63
0.17
0.00
0.00
0.00
0.00
0.00
0.00
0.00
