全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.60
0.74
2.03
3.08
3.06
2.86
2.70
1.58
1.18
0.81
0.12
0.00
0.00
0.00
0.00
0.00
0.00
