全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.50
0.60
0.99
1.45
1.40
0.92
0.72
1.20
1.03
0.08
0.00
0.00
0.00
0.00
0.00
0.00
0.00
