全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.03
0.51
1.17
1.64
1.88
1.94
2.17
1.71
0.84
0.59
0.21
0.00
0.00
0.00
0.00
0.00
0.00
0.00
