全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.02
0.67
1.37
2.07
2.69
3.07
3.60
3.58
2.98
2.62
2.01
1.41
0.54
0.01
0.00
0.00
0.00
0.00
0.00
