全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.03
0.52
0.58
0.73
0.57
0.60
0.59
0.22
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
