全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.60
0.97
1.04
0.83
0.64
0.91
0.66
0.39
0.11
0.00
0.00
0.00
0.00
0.00
0.00
0.00
