全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.81
1.51
1.91
1.61
2.61
2.48
1.86
1.76
1.06
0.25
0.00
0.00
0.00
0.00
0.00
0.00
0.00
