全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.34
0.68
0.88
1.30
2.09
1.86
1.80
1.44
0.84
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
