全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.29
0.69
0.71
0.67
0.60
0.60
0.63
0.60
0.18
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
