全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.30
0.87
1.09
1.42
2.47
2.33
1.95
1.54
1.03
0.63
0.00
0.00
0.00
0.00
0.00
0.00
0.00
