全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.11
0.60
0.70
1.29
1.49
2.17
2.39
1.98
1.39
0.59
0.00
0.00
0.00
0.00
0.00
0.00
0.00
