全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.06
0.60
0.83
0.17
0.00
0.24
0.17
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
