全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.57
1.00
1.12
2.27
2.36
1.98
1.50
0.75
0.21
0.00
0.00
0.00
0.00
0.00
0.00
0.00
