全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.39
0.89
1.61
2.41
2.75
3.18
3.08
2.91
0.27
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
