全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.47
1.34
1.89
1.77
2.44
3.59
3.49
2.99
2.65
2.02
1.11
0.40
0.00
0.00
0.00
0.00
0.00
0.00
