全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.42
0.97
1.54
2.11
2.38
2.40
2.34
1.12
0.18
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
