全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.01
0.39
0.74
1.31
1.82
1.26
1.79
0.78
0.56
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
