全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.62
0.95
2.22
2.40
2.46
2.32
2.03
1.62
0.96
0.14
0.00
0.00
0.00
0.00
0.00
0.00
0.00
