全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.61
1.29
2.24
2.62
3.00
3.52
3.09
3.18
2.65
2.04
0.78
0.40
0.04
0.00
0.00
0.00
0.00
0.00
