全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.59
1.29
2.07
2.61
2.99
3.44
3.55
3.00
2.44
0.15
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
