全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.34
1.04
1.81
2.46
3.00
3.00
3.00
3.00
2.42
1.69
0.95
0.30
0.00
0.00
0.00
0.00
0.00
0.00
