全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.16
0.56
1.39
1.80
2.19
2.25
2.02
1.46
1.00
0.29
0.00
0.00
0.00
0.00
0.00
0.00
0.00
