全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.47
1.44
1.98
2.55
2.95
2.28
2.32
1.55
0.60
0.29
0.00
0.00
0.00
0.00
0.00
0.00
0.00
