全天空日射量(MJ/㎡)
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.33
0.56
0.75
0.65
0.82
0.70
0.87
0.60
0.56
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
